center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_42_45_619.jpg, IMG/left_2016_12_01_13_42_45_619.jpg, IMG/right_2016_12_01_13_42_45_619.jpg, -0.0787459, 0.9855326, 0, 30.18623
IMG/center_2016_12_01_13_42_45_719.jpg, IMG/left_2016_12_01_13_42_45_719.jpg, IMG/right_2016_12_01_13_42_45_719.jpg, -0.06925154, 0.9855326, 0, 30.1865
IMG/center_2016_12_01_13_42_45_821.jpg, IMG/left_2016_12_01_13_42_45_821.jpg, IMG/right_2016_12_01_13_42_45_821.jpg, -0.06925154, 0.9855326, 0, 30.1865
IMG/center_2016_12_01_13_42_45_922.jpg, IMG/left_2016_12_01_13_42_45_922.jpg, IMG/right_2016_12_01_13_42_45_922.jpg, -0.06925154, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_42_46_023.jpg, IMG/left_2016_12_01_13_42_46_023.jpg, IMG/right_2016_12_01_13_42_46_023.jpg, -0.06925154, 0.9855326, 0, 30.18653
IMG/center_2016_12_01_13_42_46_123.jpg, IMG/left_2016_12_01_13_42_46_123.jpg, IMG/right_2016_12_01_13_42_46_123.jpg, -0.06925154, 0.9855326, 0, 30.18654
IMG/center_2016_12_01_13_42_46_224.jpg, IMG/left_2016_12_01_13_42_46_224.jpg, IMG/right_2016_12_01_13_42_46_224.jpg, 0, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_42_46_325.jpg, IMG/left_2016_12_01_13_42_46_325.jpg, IMG/right_2016_12_01_13_42_46_325.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_46_428.jpg, IMG/left_2016_12_01_13_42_46_428.jpg, IMG/right_2016_12_01_13_42_46_428.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_46_530.jpg, IMG/left_2016_12_01_13_42_46_530.jpg, IMG/right_2016_12_01_13_42_46_530.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_46_631.jpg, IMG/left_2016_12_01_13_42_46_631.jpg, IMG/right_2016_12_01_13_42_46_631.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_46_733.jpg, IMG/left_2016_12_01_13_42_46_733.jpg, IMG/right_2016_12_01_13_42_46_733.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_46_835.jpg, IMG/left_2016_12_01_13_42_46_835.jpg, IMG/right_2016_12_01_13_42_46_835.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_42_46_935.jpg, IMG/left_2016_12_01_13_42_46_935.jpg, IMG/right_2016_12_01_13_42_46_935.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_47_038.jpg, IMG/left_2016_12_01_13_42_47_038.jpg, IMG/right_2016_12_01_13_42_47_038.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_47_139.jpg, IMG/left_2016_12_01_13_42_47_139.jpg, IMG/right_2016_12_01_13_42_47_139.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_47_240.jpg, IMG/left_2016_12_01_13_42_47_240.jpg, IMG/right_2016_12_01_13_42_47_240.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_47_342.jpg, IMG/left_2016_12_01_13_42_47_342.jpg, IMG/right_2016_12_01_13_42_47_342.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_47_444.jpg, IMG/left_2016_12_01_13_42_47_444.jpg, IMG/right_2016_12_01_13_42_47_444.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_47_545.jpg, IMG/left_2016_12_01_13_42_47_545.jpg, IMG/right_2016_12_01_13_42_47_545.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_47_647.jpg, IMG/left_2016_12_01_13_42_47_647.jpg, IMG/right_2016_12_01_13_42_47_647.jpg, -0.0787459, 0.9855326, 0, 30.18536
IMG/center_2016_12_01_13_42_47_748.jpg, IMG/left_2016_12_01_13_42_47_748.jpg, IMG/right_2016_12_01_13_42_47_748.jpg, -0.0787459, 0.9855326, 0, 30.186
IMG/center_2016_12_01_13_42_47_848.jpg, IMG/left_2016_12_01_13_42_47_848.jpg, IMG/right_2016_12_01_13_42_47_848.jpg, -0.0787459, 0.9855326, 0, 30.18626
IMG/center_2016_12_01_13_42_47_949.jpg, IMG/left_2016_12_01_13_42_47_949.jpg, IMG/right_2016_12_01_13_42_47_949.jpg, -0.06925154, 0.9855326, 0, 30.18654
IMG/center_2016_12_01_13_42_48_050.jpg, IMG/left_2016_12_01_13_42_48_050.jpg, IMG/right_2016_12_01_13_42_48_050.jpg, -0.0122854, 0.9855326, 0, 30.18674
IMG/center_2016_12_01_13_42_48_151.jpg, IMG/left_2016_12_01_13_42_48_151.jpg, IMG/right_2016_12_01_13_42_48_151.jpg, 0, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_42_48_252.jpg, IMG/left_2016_12_01_13_42_48_252.jpg, IMG/right_2016_12_01_13_42_48_252.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_48_352.jpg, IMG/left_2016_12_01_13_42_48_352.jpg, IMG/right_2016_12_01_13_42_48_352.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_48_453.jpg, IMG/left_2016_12_01_13_42_48_453.jpg, IMG/right_2016_12_01_13_42_48_453.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_48_553.jpg, IMG/left_2016_12_01_13_42_48_553.jpg, IMG/right_2016_12_01_13_42_48_553.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_48_655.jpg, IMG/left_2016_12_01_13_42_48_655.jpg, IMG/right_2016_12_01_13_42_48_655.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_48_756.jpg, IMG/left_2016_12_01_13_42_48_756.jpg, IMG/right_2016_12_01_13_42_48_756.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_48_859.jpg, IMG/left_2016_12_01_13_42_48_859.jpg, IMG/right_2016_12_01_13_42_48_859.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_48_960.jpg, IMG/left_2016_12_01_13_42_48_960.jpg, IMG/right_2016_12_01_13_42_48_960.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_49_062.jpg, IMG/left_2016_12_01_13_42_49_062.jpg, IMG/right_2016_12_01_13_42_49_062.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_49_163.jpg, IMG/left_2016_12_01_13_42_49_163.jpg, IMG/right_2016_12_01_13_42_49_163.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_49_264.jpg, IMG/left_2016_12_01_13_42_49_264.jpg, IMG/right_2016_12_01_13_42_49_264.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_49_365.jpg, IMG/left_2016_12_01_13_42_49_365.jpg, IMG/right_2016_12_01_13_42_49_365.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_49_466.jpg, IMG/left_2016_12_01_13_42_49_466.jpg, IMG/right_2016_12_01_13_42_49_466.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_49_567.jpg, IMG/left_2016_12_01_13_42_49_567.jpg, IMG/right_2016_12_01_13_42_49_567.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_49_669.jpg, IMG/left_2016_12_01_13_42_49_669.jpg, IMG/right_2016_12_01_13_42_49_669.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_49_771.jpg, IMG/left_2016_12_01_13_42_49_771.jpg, IMG/right_2016_12_01_13_42_49_771.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_49_872.jpg, IMG/left_2016_12_01_13_42_49_872.jpg, IMG/right_2016_12_01_13_42_49_872.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_49_972.jpg, IMG/left_2016_12_01_13_42_49_972.jpg, IMG/right_2016_12_01_13_42_49_972.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_50_072.jpg, IMG/left_2016_12_01_13_42_50_072.jpg, IMG/right_2016_12_01_13_42_50_072.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_50_174.jpg, IMG/left_2016_12_01_13_42_50_174.jpg, IMG/right_2016_12_01_13_42_50_174.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_50_275.jpg, IMG/left_2016_12_01_13_42_50_275.jpg, IMG/right_2016_12_01_13_42_50_275.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_42_50_377.jpg, IMG/left_2016_12_01_13_42_50_377.jpg, IMG/right_2016_12_01_13_42_50_377.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_50_478.jpg, IMG/left_2016_12_01_13_42_50_478.jpg, IMG/right_2016_12_01_13_42_50_478.jpg, -0.002791043, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_50_580.jpg, IMG/left_2016_12_01_13_42_50_580.jpg, IMG/right_2016_12_01_13_42_50_580.jpg, -0.05026283, 0.9855326, 0, 30.18609
IMG/center_2016_12_01_13_42_50_682.jpg, IMG/left_2016_12_01_13_42_50_682.jpg, IMG/right_2016_12_01_13_42_50_682.jpg, -0.05026283, 0.9855326, 0, 30.18635
IMG/center_2016_12_01_13_42_50_782.jpg, IMG/left_2016_12_01_13_42_50_782.jpg, IMG/right_2016_12_01_13_42_50_782.jpg, -0.04076847, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_42_50_882.jpg, IMG/left_2016_12_01_13_42_50_882.jpg, IMG/right_2016_12_01_13_42_50_882.jpg, -0.04076847, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_50_985.jpg, IMG/left_2016_12_01_13_42_50_985.jpg, IMG/right_2016_12_01_13_42_50_985.jpg, -0.04076847, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_51_086.jpg, IMG/left_2016_12_01_13_42_51_086.jpg, IMG/right_2016_12_01_13_42_51_086.jpg, -0.04076847, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_42_51_188.jpg, IMG/left_2016_12_01_13_42_51_188.jpg, IMG/right_2016_12_01_13_42_51_188.jpg, -0.04076847, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_42_51_289.jpg, IMG/left_2016_12_01_13_42_51_289.jpg, IMG/right_2016_12_01_13_42_51_289.jpg, -0.04076847, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_42_51_389.jpg, IMG/left_2016_12_01_13_42_51_389.jpg, IMG/right_2016_12_01_13_42_51_389.jpg, -0.0122854, 0.9855326, 0, 30.18668
IMG/center_2016_12_01_13_42_51_490.jpg, IMG/left_2016_12_01_13_42_51_490.jpg, IMG/right_2016_12_01_13_42_51_490.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_51_593.jpg, IMG/left_2016_12_01_13_42_51_593.jpg, IMG/right_2016_12_01_13_42_51_593.jpg, 0, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_42_51_693.jpg, IMG/left_2016_12_01_13_42_51_693.jpg, IMG/right_2016_12_01_13_42_51_693.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_51_796.jpg, IMG/left_2016_12_01_13_42_51_796.jpg, IMG/right_2016_12_01_13_42_51_796.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_51_898.jpg, IMG/left_2016_12_01_13_42_51_898.jpg, IMG/right_2016_12_01_13_42_51_898.jpg, 0, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_42_52_001.jpg, IMG/left_2016_12_01_13_42_52_001.jpg, IMG/right_2016_12_01_13_42_52_001.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_42_52_102.jpg, IMG/left_2016_12_01_13_42_52_102.jpg, IMG/right_2016_12_01_13_42_52_102.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_52_204.jpg, IMG/left_2016_12_01_13_42_52_204.jpg, IMG/right_2016_12_01_13_42_52_204.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_52_304.jpg, IMG/left_2016_12_01_13_42_52_304.jpg, IMG/right_2016_12_01_13_42_52_304.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_52_406.jpg, IMG/left_2016_12_01_13_42_52_406.jpg, IMG/right_2016_12_01_13_42_52_406.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_52_507.jpg, IMG/left_2016_12_01_13_42_52_507.jpg, IMG/right_2016_12_01_13_42_52_507.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_52_608.jpg, IMG/left_2016_12_01_13_42_52_608.jpg, IMG/right_2016_12_01_13_42_52_608.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_52_709.jpg, IMG/left_2016_12_01_13_42_52_709.jpg, IMG/right_2016_12_01_13_42_52_709.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_52_809.jpg, IMG/left_2016_12_01_13_42_52_809.jpg, IMG/right_2016_12_01_13_42_52_809.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_52_912.jpg, IMG/left_2016_12_01_13_42_52_912.jpg, IMG/right_2016_12_01_13_42_52_912.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_53_014.jpg, IMG/left_2016_12_01_13_42_53_014.jpg, IMG/right_2016_12_01_13_42_53_014.jpg, 0, 0.9855326, 0, 30.18653
IMG/center_2016_12_01_13_42_53_117.jpg, IMG/left_2016_12_01_13_42_53_117.jpg, IMG/right_2016_12_01_13_42_53_117.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_53_219.jpg, IMG/left_2016_12_01_13_42_53_219.jpg, IMG/right_2016_12_01_13_42_53_219.jpg, 0, 0.9855326, 0, 30.18656
IMG/center_2016_12_01_13_42_53_321.jpg, IMG/left_2016_12_01_13_42_53_321.jpg, IMG/right_2016_12_01_13_42_53_321.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_53_423.jpg, IMG/left_2016_12_01_13_42_53_423.jpg, IMG/right_2016_12_01_13_42_53_423.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_42_53_524.jpg, IMG/left_2016_12_01_13_42_53_524.jpg, IMG/right_2016_12_01_13_42_53_524.jpg, -0.05026283, 0.9855326, 0, 30.18604
IMG/center_2016_12_01_13_42_53_625.jpg, IMG/left_2016_12_01_13_42_53_625.jpg, IMG/right_2016_12_01_13_42_53_625.jpg, -0.0787459, 0.9855326, 0, 30.18555
IMG/center_2016_12_01_13_42_53_725.jpg, IMG/left_2016_12_01_13_42_53_725.jpg, IMG/right_2016_12_01_13_42_53_725.jpg, -0.08824026, 0.9855326, 0, 30.18563
IMG/center_2016_12_01_13_42_53_827.jpg, IMG/left_2016_12_01_13_42_53_827.jpg, IMG/right_2016_12_01_13_42_53_827.jpg, -0.1167233, 0.9855326, 0, 30.18523
IMG/center_2016_12_01_13_42_53_927.jpg, IMG/left_2016_12_01_13_42_53_927.jpg, IMG/right_2016_12_01_13_42_53_927.jpg, -0.135712, 0.9855326, 0, 30.18511
IMG/center_2016_12_01_13_42_54_028.jpg, IMG/left_2016_12_01_13_42_54_028.jpg, IMG/right_2016_12_01_13_42_54_028.jpg, -0.1262177, 0.9855326, 0, 30.18616
IMG/center_2016_12_01_13_42_54_129.jpg, IMG/left_2016_12_01_13_42_54_129.jpg, IMG/right_2016_12_01_13_42_54_129.jpg, -0.1262177, 0.9855326, 0, 30.1862
IMG/center_2016_12_01_13_42_54_230.jpg, IMG/left_2016_12_01_13_42_54_230.jpg, IMG/right_2016_12_01_13_42_54_230.jpg, 0, 0.9855326, 0, 30.18624
IMG/center_2016_12_01_13_42_54_333.jpg, IMG/left_2016_12_01_13_42_54_333.jpg, IMG/right_2016_12_01_13_42_54_333.jpg, 0, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_42_54_434.jpg, IMG/left_2016_12_01_13_42_54_434.jpg, IMG/right_2016_12_01_13_42_54_434.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_54_536.jpg, IMG/left_2016_12_01_13_42_54_536.jpg, IMG/right_2016_12_01_13_42_54_536.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_54_637.jpg, IMG/left_2016_12_01_13_42_54_637.jpg, IMG/right_2016_12_01_13_42_54_637.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_54_739.jpg, IMG/left_2016_12_01_13_42_54_739.jpg, IMG/right_2016_12_01_13_42_54_739.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_54_841.jpg, IMG/left_2016_12_01_13_42_54_841.jpg, IMG/right_2016_12_01_13_42_54_841.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_54_944.jpg, IMG/left_2016_12_01_13_42_54_944.jpg, IMG/right_2016_12_01_13_42_54_944.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_55_046.jpg, IMG/left_2016_12_01_13_42_55_046.jpg, IMG/right_2016_12_01_13_42_55_046.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_55_148.jpg, IMG/left_2016_12_01_13_42_55_148.jpg, IMG/right_2016_12_01_13_42_55_148.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_55_250.jpg, IMG/left_2016_12_01_13_42_55_250.jpg, IMG/right_2016_12_01_13_42_55_250.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_55_350.jpg, IMG/left_2016_12_01_13_42_55_350.jpg, IMG/right_2016_12_01_13_42_55_350.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_55_451.jpg, IMG/left_2016_12_01_13_42_55_451.jpg, IMG/right_2016_12_01_13_42_55_451.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_55_553.jpg, IMG/left_2016_12_01_13_42_55_553.jpg, IMG/right_2016_12_01_13_42_55_553.jpg, 0, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_42_55_654.jpg, IMG/left_2016_12_01_13_42_55_654.jpg, IMG/right_2016_12_01_13_42_55_654.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_55_754.jpg, IMG/left_2016_12_01_13_42_55_754.jpg, IMG/right_2016_12_01_13_42_55_754.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_55_857.jpg, IMG/left_2016_12_01_13_42_55_857.jpg, IMG/right_2016_12_01_13_42_55_857.jpg, 0.01391724, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_42_55_960.jpg, IMG/left_2016_12_01_13_42_55_960.jpg, IMG/right_2016_12_01_13_42_55_960.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_42_56_062.jpg, IMG/left_2016_12_01_13_42_56_062.jpg, IMG/right_2016_12_01_13_42_56_062.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_56_162.jpg, IMG/left_2016_12_01_13_42_56_162.jpg, IMG/right_2016_12_01_13_42_56_162.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_56_263.jpg, IMG/left_2016_12_01_13_42_56_263.jpg, IMG/right_2016_12_01_13_42_56_263.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_56_365.jpg, IMG/left_2016_12_01_13_42_56_365.jpg, IMG/right_2016_12_01_13_42_56_365.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_56_466.jpg, IMG/left_2016_12_01_13_42_56_466.jpg, IMG/right_2016_12_01_13_42_56_466.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_42_56_568.jpg, IMG/left_2016_12_01_13_42_56_568.jpg, IMG/right_2016_12_01_13_42_56_568.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_56_669.jpg, IMG/left_2016_12_01_13_42_56_669.jpg, IMG/right_2016_12_01_13_42_56_669.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_56_771.jpg, IMG/left_2016_12_01_13_42_56_771.jpg, IMG/right_2016_12_01_13_42_56_771.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_56_873.jpg, IMG/left_2016_12_01_13_42_56_873.jpg, IMG/right_2016_12_01_13_42_56_873.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_56_974.jpg, IMG/left_2016_12_01_13_42_56_974.jpg, IMG/right_2016_12_01_13_42_56_974.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_57_076.jpg, IMG/left_2016_12_01_13_42_57_076.jpg, IMG/right_2016_12_01_13_42_57_076.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_42_57_178.jpg, IMG/left_2016_12_01_13_42_57_178.jpg, IMG/right_2016_12_01_13_42_57_178.jpg, 0, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_42_57_280.jpg, IMG/left_2016_12_01_13_42_57_280.jpg, IMG/right_2016_12_01_13_42_57_280.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_57_380.jpg, IMG/left_2016_12_01_13_42_57_380.jpg, IMG/right_2016_12_01_13_42_57_380.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_57_483.jpg, IMG/left_2016_12_01_13_42_57_483.jpg, IMG/right_2016_12_01_13_42_57_483.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_42_57_586.jpg, IMG/left_2016_12_01_13_42_57_586.jpg, IMG/right_2016_12_01_13_42_57_586.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_42_57_688.jpg, IMG/left_2016_12_01_13_42_57_688.jpg, IMG/right_2016_12_01_13_42_57_688.jpg, -0.03127411, 0.9855326, 0, 30.18636
IMG/center_2016_12_01_13_42_57_790.jpg, IMG/left_2016_12_01_13_42_57_790.jpg, IMG/right_2016_12_01_13_42_57_790.jpg, -0.03127411, 0.9855326, 0, 30.18655
IMG/center_2016_12_01_13_42_57_890.jpg, IMG/left_2016_12_01_13_42_57_890.jpg, IMG/right_2016_12_01_13_42_57_890.jpg, -0.03127411, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_42_57_992.jpg, IMG/left_2016_12_01_13_42_57_992.jpg, IMG/right_2016_12_01_13_42_57_992.jpg, -0.03127411, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_42_58_095.jpg, IMG/left_2016_12_01_13_42_58_095.jpg, IMG/right_2016_12_01_13_42_58_095.jpg, -0.03127411, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_42_58_198.jpg, IMG/left_2016_12_01_13_42_58_198.jpg, IMG/right_2016_12_01_13_42_58_198.jpg, -0.04076847, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_42_58_300.jpg, IMG/left_2016_12_01_13_42_58_300.jpg, IMG/right_2016_12_01_13_42_58_300.jpg, -0.05026283, 0.9855326, 0, 30.18643
IMG/center_2016_12_01_13_42_58_402.jpg, IMG/left_2016_12_01_13_42_58_402.jpg, IMG/right_2016_12_01_13_42_58_402.jpg, -0.05026283, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_42_58_504.jpg, IMG/left_2016_12_01_13_42_58_504.jpg, IMG/right_2016_12_01_13_42_58_504.jpg, -0.05026283, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_42_58_605.jpg, IMG/left_2016_12_01_13_42_58_605.jpg, IMG/right_2016_12_01_13_42_58_605.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_58_707.jpg, IMG/left_2016_12_01_13_42_58_707.jpg, IMG/right_2016_12_01_13_42_58_707.jpg, 0, 0.9855326, 0, 30.18653
IMG/center_2016_12_01_13_42_58_808.jpg, IMG/left_2016_12_01_13_42_58_808.jpg, IMG/right_2016_12_01_13_42_58_808.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_42_58_911.jpg, IMG/left_2016_12_01_13_42_58_911.jpg, IMG/right_2016_12_01_13_42_58_911.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_59_012.jpg, IMG/left_2016_12_01_13_42_59_012.jpg, IMG/right_2016_12_01_13_42_59_012.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_59_113.jpg, IMG/left_2016_12_01_13_42_59_113.jpg, IMG/right_2016_12_01_13_42_59_113.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_42_59_215.jpg, IMG/left_2016_12_01_13_42_59_215.jpg, IMG/right_2016_12_01_13_42_59_215.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_42_59_317.jpg, IMG/left_2016_12_01_13_42_59_317.jpg, IMG/right_2016_12_01_13_42_59_317.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_42_59_420.jpg, IMG/left_2016_12_01_13_42_59_420.jpg, IMG/right_2016_12_01_13_42_59_420.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_59_523.jpg, IMG/left_2016_12_01_13_42_59_523.jpg, IMG/right_2016_12_01_13_42_59_523.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_42_59_625.jpg, IMG/left_2016_12_01_13_42_59_625.jpg, IMG/right_2016_12_01_13_42_59_625.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_42_59_727.jpg, IMG/left_2016_12_01_13_42_59_727.jpg, IMG/right_2016_12_01_13_42_59_727.jpg, -0.06925154, 0.9855326, 0, 30.18528
IMG/center_2016_12_01_13_42_59_829.jpg, IMG/left_2016_12_01_13_42_59_829.jpg, IMG/right_2016_12_01_13_42_59_829.jpg, -0.2781274, 0.9855326, 0, 30.17104
IMG/center_2016_12_01_13_42_59_932.jpg, IMG/left_2016_12_01_13_42_59_932.jpg, IMG/right_2016_12_01_13_42_59_932.jpg, -0.2876218, 0.9855326, 0, 30.17794
IMG/center_2016_12_01_13_43_00_032.jpg, IMG/left_2016_12_01_13_43_00_032.jpg, IMG/right_2016_12_01_13_43_00_032.jpg, -0.2876218, 0.9855326, 0, 30.18184
IMG/center_2016_12_01_13_43_00_133.jpg, IMG/left_2016_12_01_13_43_00_133.jpg, IMG/right_2016_12_01_13_43_00_133.jpg, -0.0122854, 0.9855326, 0, 30.18441
IMG/center_2016_12_01_13_43_00_235.jpg, IMG/left_2016_12_01_13_43_00_235.jpg, IMG/right_2016_12_01_13_43_00_235.jpg, 0, 0.9855326, 0, 30.18594
IMG/center_2016_12_01_13_43_00_337.jpg, IMG/left_2016_12_01_13_43_00_337.jpg, IMG/right_2016_12_01_13_43_00_337.jpg, 0, 0.9855326, 0, 30.18657
